지점,지점명,일시,강수량(mm)
108,서울,2022.9.4 23:00,6.8
108,서울,2022.9.5 0:00,0
108,서울,2022.9.5 1:00,1.4
108,서울,2022.9.5 2:00,0.1
108,서울,2022.9.5 3:00,0.1
108,서울,2022.9.5 4:00,0
108,서울,2022.9.5 5:00,0.5
108,서울,2022.9.5 6:00,2
108,서울,2022.9.5 7:00,1.2
108,서울,2022.9.5 8:00,0.5
108,서울,2022.9.5 9:00,2.2
108,서울,2022.9.5 10:00,2.3
108,서울,2022.9.5 11:00,9.2
108,서울,2022.9.5 12:00,11.3
108,서울,2022.9.5 13:00,10
108,서울,2022.9.5 14:00,8.4
108,서울,2022.9.5 15:00,6.4
108,서울,2022.9.5 16:00,8.6
108,서울,2022.9.5 17:00,6.2
108,서울,2022.9.5 18:00,9.3
108,서울,2022.9.5 19:00,4.4
108,서울,2022.9.5 20:00,4.5
108,서울,2022.9.5 21:00,9.1
108,서울,2022.9.5 22:00,7.9
108,서울,2022.9.5 23:00,8.2
108,서울,2022.9.6 0:00,6
108,서울,2022.9.6 1:00,3.8
108,서울,2022.9.6 2:00,6.1
108,서울,2022.9.6 3:00,8.6
108,서울,2022.9.6 4:00,2.3
108,서울,2022.9.6 5:00,2.6
108,서울,2022.9.6 6:00,1.2
108,서울,2022.9.6 7:00,0.5
108,서울,2022.9.6 8:00,0.2
108,서울,2022.9.6 9:00,0
108,서울,2022.9.11 17:00,0
108,서울,2022.9.11 18:00,0
108,서울,2022.9.11 19:00,0.1
108,서울,2022.9.13 13:00,0
108,서울,2022.9.13 14:00,0
108,서울,2022.9.13 15:00,0
108,서울,2022.9.13 16:00,0
108,서울,2022.9.13 17:00,0
108,서울,2022.9.13 20:00,0
108,서울,2022.9.13 21:00,0
108,서울,2022.9.14 0:00,0
108,서울,2022.9.14 4:00,0
108,서울,2022.9.14 5:00,0
108,서울,2022.9.16 0:00,0.1
108,서울,2022.9.16 1:00,0
108,서울,2022.9.16 2:00,0
108,서울,2022.9.16 15:00,0
108,서울,2022.9.16 17:00,8
108,서울,2022.9.16 18:00,0
108,서울,2022.9.16 21:00,0
108,서울,2022.9.16 22:00,0.2
108,서울,2022.9.16 23:00,0.2
108,서울,2022.9.17 0:00,6.2
108,서울,2022.9.17 1:00,4.3
108,서울,2022.9.17 2:00,0
108,서울,2022.9.17 4:00,0
108,서울,2022.9.17 8:00,0
108,서울,2022.9.23 12:00,3.3
108,서울,2022.10.2 5:00,0
108,서울,2022.10.2 6:00,0
108,서울,2022.10.2 7:00,0.1
108,서울,2022.10.2 8:00,0
108,서울,2022.10.2 9:00,0
108,서울,2022.10.2 10:00,0
108,서울,2022.10.2 13:00,0
108,서울,2022.10.2 14:00,0
108,서울,2022.10.2 15:00,0
108,서울,2022.10.2 16:00,0
108,서울,2022.10.2 17:00,0
108,서울,2022.10.2 18:00,3.3
108,서울,2022.10.2 19:00,3.8
108,서울,2022.10.2 20:00,1.7
108,서울,2022.10.2 21:00,0.3
108,서울,2022.10.2 22:00,1.8
108,서울,2022.10.2 23:00,3.3
108,서울,2022.10.3 0:00,1.5
108,서울,2022.10.3 1:00,1.2
108,서울,2022.10.3 2:00,0.9
108,서울,2022.10.3 3:00,4.4
108,서울,2022.10.3 4:00,3.5
108,서울,2022.10.3 5:00,3.2
108,서울,2022.10.3 6:00,1.9
108,서울,2022.10.3 7:00,1.8
108,서울,2022.10.3 8:00,2.1
108,서울,2022.10.3 9:00,2.8
108,서울,2022.10.3 10:00,2.6
108,서울,2022.10.3 11:00,1.5
108,서울,2022.10.3 12:00,10.9
108,서울,2022.10.3 13:00,2.5
108,서울,2022.10.3 14:00,2
108,서울,2022.10.3 15:00,1.9
108,서울,2022.10.3 16:00,0.5
108,서울,2022.10.3 17:00,0.1
108,서울,2022.10.3 18:00,0
108,서울,2022.10.3 19:00,1.2
108,서울,2022.10.3 20:00,2
108,서울,2022.10.3 21:00,5
108,서울,2022.10.3 22:00,5.6
108,서울,2022.10.3 23:00,10.5
108,서울,2022.10.4 0:00,7.9
108,서울,2022.10.4 1:00,6.1
108,서울,2022.10.4 2:00,5.4
108,서울,2022.10.4 3:00,0.3
108,서울,2022.10.4 4:00,0
108,서울,2022.10.4 5:00,0
108,서울,2022.10.4 6:00,0
108,서울,2022.10.4 7:00,0
108,서울,2022.10.4 8:00,0
108,서울,2022.10.5 4:00,0
108,서울,2022.10.5 5:00,0.1
108,서울,2022.10.5 6:00,0
108,서울,2022.10.5 7:00,0
108,서울,2022.10.6 17:00,0
108,서울,2022.10.6 18:00,0
108,서울,2022.10.6 19:00,0
108,서울,2022.10.9 9:00,0.3
108,서울,2022.10.9 10:00,0
108,서울,2022.10.9 11:00,0.3
108,서울,2022.10.9 12:00,1.3
108,서울,2022.10.9 13:00,1.6
108,서울,2022.10.9 14:00,2.3
108,서울,2022.10.9 15:00,2.9
108,서울,2022.10.9 16:00,2.8
108,서울,2022.10.9 17:00,0.9
108,서울,2022.10.9 18:00,1.6
108,서울,2022.10.9 19:00,3.8
108,서울,2022.10.9 20:00,1.5
108,서울,2022.10.9 21:00,1.1
108,서울,2022.10.9 22:00,0
108,서울,2022.10.9 23:00,0
108,서울,2022.10.10 0:00,0
108,서울,2022.10.10 1:00,0
108,서울,2022.10.10 2:00,0
108,서울,2022.10.10 13:00,0
108,서울,2022.10.10 14:00,0
108,서울,2022.10.10 15:00,0
108,서울,2022.10.10 16:00,0
108,서울,2022.10.10 18:00,0
108,서울,2022.10.10 21:00,0
108,서울,2022.11.3 15:00,0
108,서울,2022.11.3 18:00,0
108,서울,2022.11.8 0:00,0
108,서울,2022.11.12 15:00,2.3
108,서울,2022.11.12 18:00,6.7
108,서울,2022.11.12 21:00,29.5
108,서울,2022.11.13 0:00,19.4
108,서울,2022.11.15 15:00,0
108,서울,2022.11.15 21:00,1.6
108,서울,2022.11.16 0:00,0
108,서울,2022.11.23 0:00,0
108,서울,2022.11.23 3:00,0
108,서울,2022.11.23 6:00,0
108,서울,2022.11.23 9:00,0
108,서울,2022.11.26 0:00,1.7
108,서울,2022.11.28 6:00,0
108,서울,2022.11.28 9:00,0.3
108,서울,2022.11.28 12:00,0.1
108,서울,2022.11.28 15:00,0.6
108,서울,2022.11.28 18:00,2
108,서울,2022.11.28 21:00,7
108,서울,2022.11.29 0:00,9.5
108,서울,2022.11.29 3:00,0.7
108,서울,2022.11.29 6:00,2.9
108,서울,2022.11.29 9:00,0.2
108,서울,2022.11.30 0:00,0
108,서울,2022.12.3 3:00,0
108,서울,2022.12.3 6:00,0
108,서울,2022.12.3 9:00,1.1
108,서울,2022.12.3 12:00,0
108,서울,2022.12.6 6:00,0
108,서울,2022.12.6 9:00,0.1
108,서울,2022.12.6 12:00,0
108,서울,2022.12.7 3:00,0
108,서울,2022.12.7 6:00,0.1
108,서울,2022.12.9 9:00,0
108,서울,2022.12.12 18:00,2.9
108,서울,2022.12.12 21:00,2.5
108,서울,2022.12.13 0:00,0
108,서울,2022.12.13 6:00,0
108,서울,2022.12.13 9:00,0
108,서울,2022.12.13 15:00,0
108,서울,2022.12.13 18:00,0.5
108,서울,2022.12.13 21:00,0.1
108,서울,2022.12.15 3:00,0
108,서울,2022.12.15 9:00,0
108,서울,2022.12.15 12:00,0
108,서울,2022.12.15 15:00,2.4
108,서울,2022.12.15 18:00,0
108,서울,2022.12.17 9:00,0.2
108,서울,2022.12.21 6:00,1.4
108,서울,2022.12.21 9:00,2
108,서울,2022.12.21 12:00,0.2
108,서울,2022.12.21 15:00,0
108,서울,2022.12.21 21:00,0
108,서울,2022.12.28 3:00,0
108,서울,2022.12.28 6:00,0.1
108,서울,2022.12.29 21:00,0
108,서울,2022.12.30 0:00,0
108,서울,2022.12.30 3:00,0
108,서울,2022.12.31 6:00,0
108,서울,2022.12.31 9:00,0
108,서울,2022.12.31 12:00,0
108,서울,2022.12.31 15:00,0
